record_id,composition_key,fold,true_log10_sigma,prediction,spread,ad_distance,absolute_error,censored,target_domain
lol,I:0.10000000|Li:0.40000000|P:0.10000000|S:0.40000000,4,-3.9208187539523753,-4.739793926327096,0.22222648313296262,2.170792808333731,0.8189751723747203,False,True
lpx,Li:0.06336088|O:0.66115702|P:0.16528926|Y:0.00826446|Zr:0.10192837,2,-4.1487416512809245,-5.388005572351341,0.20547814452642532,1.4666509865396358,1.2392639210704166,False,False
lrh,Li:0.12820513|O:0.61538462|P:0.15384615|V:0.10256410,5,-6.721246399047171,-7.943520846928848,0.25132470503822074,1.8932577024172077,1.2222744478816772,False,False
lxk,Ge:0.05109489|I:0.07299270|Li:0.48905109|P:0.02189781|S:0.36496350,1,-2.25649023527157,-2.865477200111674,0.13223057946868566,0.48271580023062094,0.6089869648401041,False,True
lz8,Ga:0.02702703|Li:0.08108108|O:0.64864865|P:0.16216216|Ti:0.08108108,1,-3.9136401693252516,-3.7138043654730355,0.09223828519980412,0.7521567861336003,0.1998358038522161,False,False
lzt,Fe:0.00552486|Li:0.06077348|O:0.66298343|P:0.16574586|Ti:0.10497238,1,-3.2006594505464183,-3.5424955376898533,0.05099336177745127,1.6832739323912118,0.34183608714343494,False,False
m0j,Li:0.37500000|O:0.50000000|P:0.10000000|V:0.02500000,2,-12.688246138944246,-11.302787121770207,0.20583006619520933,2.154678504503677,1.385459017174039,False,False
m0v,Li:0.19142857|O:0.57142857|Ti:0.23714286,4,-7.219682687859849,-8.758110083381196,0.25540313426667255,2.023369698185301,1.5384273955213468,False,False
mde,B:0.35294118|F:0.05882353|Li:0.05882353|O:0.52941176,4,-10.0,-4.845787852354237,0.35513483510051597,7.487372856042181,5.154212147645763,True,False
mdj,Li:0.06593407|O:0.65934066|P:0.15384615|Si:0.01098901|Ti:0.10989011,2,-4.0655015487564325,-3.4402865805635074,0.09236348910802238,0.9903890625691428,0.6252149681929251,False,False
mfs,Ge:0.21428571|Li:0.14285714|O:0.57142857|Zn:0.07142857,2,-10.0,-10.121205685889642,0.35139971903804745,5.644427924311329,0.12120568588964176,True,False
mg4,Al:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443|Ti:0.09289617,5,-2.207608310501746,-2.850004207746557,0.04974069280821373,0.16397944690324465,0.6423958972448109,False,False
mgs,Ge:0.09090909|Li:0.43181818|O:0.45454545|P:0.02272727,3,-5.987162775294828,-5.809845569749646,0.26823395981404063,1.9708671335442713,0.17731720554518215,False,False
mq1,Li:0.37500000|S:0.50000000|Sb:0.12500000,4,-8.318758762624412,-6.91225264850503,0.19875833753068556,3.8007919005031,1.4065061141193826,False,True
mqo,Li:0.40828402|P:0.06508876|S:0.47337278|Si:0.05325444,4,-2.171984935776023,-2.665391445589381,0.11482069184829465,0.10156155120690336,0.493406509813358,False,True
mtn,Ge:0.04000000|Li:0.40000000|P:0.08000000|S:0.48000000,1,-1.609064892896621,-2.109758562023112,0.07786045371528107,0.7645510540774337,0.5006936691264909,False,True
my5,Al:0.01635992|F:0.01635992|La:0.11451943|Li:0.06748466|O:0.59713701|Ti:0.18813906,2,-3.306273051076353,-3.659971204769236,0.102808389076996,0.12137933957829794,0.35369815369288293,False,False
my9,Al:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516|Ti:0.09890110,4,-3.2254830342714502,-3.315203812569689,0.048645742250808935,0.1677055750447197,0.08972077829823899,False,False
n27,B:0.25000000|Li:0.25000000|O:0.50000000,4,-8.0,-7.936462662665517,0.27077783423815543,5.895202868186352,0.06353733733448319,False,False
n7a,Cl:0.63157895|Li:0.26315789|Y:0.05263158|Zr:0.05263158,5,-2.853871964321762,-5.868795339857608,0.17730491356559464,5.5704704598919195,3.0149233755358464,False,False
ncr,Hf:0.11111111|Li:0.05555556|O:0.66666667|P:0.16666667,5,-6.164309428507575,-6.6289593089827985,0.10189605729774522,0.7478117552543742,0.46464988047522393,False,False
ndx,Li:0.37500000|O:0.50000000|P:0.07500000|V:0.05000000,5,-12.494850021680094,-11.898760553749694,0.2478351263930414,1.7789543989402277,0.5960894679303994,False,False
ner,Ba:0.04347826|La:0.08695652|Li:0.26086957|O:0.52173913|Ta:0.08695652,2,-4.772113295386326,-4.964964581780063,0.073917310404982,0.6147394231201015,0.19285128639373728,False,False
nf0,Al:0.02702703|Li:0.08108108|O:0.64864865|P:0.16216216|Ti:0.08108108,3,-4.958607314841775,-3.377806823934483,0.2111910387009707,0.3352508534918985,1.5808004909072917,False,False
nhq,Li:0.37500000|P:0.12500000|S:0.50000000,4,-6.049148541111453,-6.318410191888129,0.21135632607641927,1.376223120196008,0.2692616507766754,False,True
nig,Br:0.07692308|Li:0.46153846|P:0.07692308|S:0.38461538,3,-2.5575202309355514,-3.155953224805969,0.08299091793245161,0.8484548841462111,0.5984329938704178,False,True
nip,Li:0.39540508|P:0.08827086|S:0.48367594|Sn:0.03264813,5,-2.2596373105057563,-2.3611212847535508,0.028834245684400822,0.08486007758321192,0.10148397424779443,False,True
nkr,Ge:0.04000000|Li:0.40000000|P:0.08000000|S:0.48000000,1,-2.844663962534938,-2.109758562023112,0.07786045371528107,0.7645510540774337,0.7349054005118263,False,True
nng,Al:0.03225806|Ge:0.04301075|Li:0.08602151|O:0.64516129|P:0.16129032|Ti:0.03225806,3,-3.154901959985743,-3.8478648714960584,0.09274969309067134,1.5590013585951692,0.6929629115103153,False,False
ns3,Li:0.39540508|P:0.08827086|S:0.48367594|Sn:0.03264813,5,-2.3045183235098023,-2.3611212847535508,0.028834245684400822,0.08486007758321192,0.05660296124374842,False,True
nua,La:0.14285714|Li:0.14285714|O:0.57142857|Ti:0.14285714,3,-10.0,-5.009949905136154,0.19190339345116816,1.899420041472697,4.990050094863846,True,False
o5q,La:0.12605042|Li:0.28571429|O:0.50420168|Ta:0.00840336|Zr:0.07563025,5,-3.552841968657781,-3.25330511831231,0.02106559839163865,0.20816078330070392,0.2995368503454712,False,False
o86,Ba:0.02222222|La:0.11111111|Li:0.24444444|O:0.53333333|Ta:0.08888889,1,-4.85078088734462,-5.01390727114186,0.10568160536423105,0.5187437664605759,0.16312638379723943,False,False
o8s,Li:0.07103825|O:0.65573770|P:0.16393443|Sc:0.01639344|Ti:0.09289617,1,-3.344861565188618,-3.540373348636748,0.05355288586989058,0.23339060717314974,0.19551178344813014,False,False
oi4,Hf:0.05186722|Li:0.07883817|O:0.62240664|Sr:0.09128631|Ta:0.15560166,1,-3.42021640338319,-6.733864932140393,0.27638544911526497,3.9730154743273376,3.313648528757203,False,False
oi6,Li:0.50000000|O:0.42857143|Sb:0.07142857,4,-7.173925197299173,-6.654507343559613,0.22964050267098635,6.344280070082297,0.5194178537395597,False,False
opo,Li:0.22222222|S:0.55555556|Sn:0.22222222,4,-3.9208187539523753,-6.684368868027922,0.1938864929218016,5.745111055612439,2.7635501140755463,False,True
oxc,Al:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348|Ti:0.08695652,3,-2.2494916051486538,-3.1415062445475526,0.1050599604747291,0.16885238083311055,0.8920146393988988,False,False
p4l,La:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516|Ti:0.09890110,1,-4.096910013008056,-4.236100414052376,0.12664464719202068,1.833374929206291,0.13919040104431968,False,False
p9u,I:0.07692308|Li:0.46153846|P:0.07692308|S:0.38461538,2,-3.657577319177794,-4.918267084457839,0.20833951913537796,1.4257833477773978,1.2606897652800453,False,True
pa1,Ge:0.04411765|I:0.07352941|Li:0.48529412|P:0.02941176|S:0.36764706,1,-2.2831622767004753,-2.8815207885206275,0.1234901294515687,0.384087133479118,0.5983585118201522,False,True
pbz,Ge:0.08571429|Li:0.42857143|O:0.45714286|V:0.02857143,4,-5.247183568811729,-5.662068069150248,0.10065428294243725,2.1781478926719746,0.41488450033851887,False,False
pe2,Li:0.29310345|S:0.48275862|Sb:0.22413793,3,-8.978810700930062,-6.717778426132411,0.24459397054301238,5.466445104550303,2.2610322747976506,False,True
pfi,Ba:0.01214575|Ge:0.04048583|Li:0.38056680|P:0.08097166|S:0.48582996,1,-3.1505805862031004,-3.478462993722578,0.07282403127903972,2.6713136023751103,0.3278824075194775,False,True
pg8,Fe:0.02702703|Li:0.08108108|O:0.64864865|P:0.16216216|Ti:0.08108108,5,-3.7594507517174,-3.7518516348305844,0.07318069585343763,1.7089766361481242,0.007599116886815693,False,False
ppz,Hf:0.09289617|In:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443,1,-5.0,-4.787127784770461,0.08149264334154217,1.0935143192288777,0.21287221522953903,False,False
pql,Li:0.61538462|P:0.30769231|Si:0.07692308,2,-4.346787486224656,-6.0130126995096935,0.12281078013081599,5.937218437316856,1.6662252132850375,False,False
ps0,La:0.08695652|Li:0.26086957|O:0.52173913|Sr:0.04347826|Ta:0.08695652,5,-5.154901959985743,-5.020633036189936,0.05674884599627872,2.37305974718,0.13426892379580746,False,False
pwr,Li:0.41927991|O:0.46457607|P:0.02903600|Si:0.08710801,1,-6.785156151952302,-6.992480420977431,0.20777097867012997,3.2260775483240294,0.20732426902512913,False,False
pwy,Cr:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516|Ti:0.09890110,3,-3.3665315444204134,-3.5644975151633216,0.05955159484443078,0.2886580939090007,0.19796597074290823,False,False
q46,La:0.13636364|Li:0.22727273|Nb:0.08636364|O:0.54545455|Y:0.00454545,5,-4.841637507904751,-4.870543523783935,0.07540683277474526,0.41356419071496325,0.028906015879184288,False,False
q9f,Ge:0.02255639|I:0.07518797|Li:0.47368421|P:0.05263158|S:0.37593985,2,-3.1870866433571443,-3.3523639868258868,0.08140033221138027,0.18708571572146843,0.16527734346874245,False,True
qa9,B:0.16666667|Li:0.50000000|N:0.33333333,1,-9.795880017344075,-6.99277748263167,0.4613694766664973,9.250354970391365,2.803102534712405,False,False
qbb,Br:0.20000000|Li:0.60000000|O:0.20000000,4,-5.958607314841775,-5.863763983797165,0.25196002891482927,5.416557886490546,0.09484333104460951,False,False
qea,Li:0.05555556|O:0.66666667|P:0.16666667|Ti:0.11111111,4,-5.698970004336019,-6.679900821777224,0.3030776280242749,1.0006789506007996,0.9809308174412052,False,False
qkr,La:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443|Ti:0.09289617,1,-3.281498311132726,-4.216589802684132,0.10145679109682752,1.857995688695168,0.9350914915514066,False,False
qno,Li:0.05555556|O:0.66666667|P:0.16666667|Ti:0.11111111,4,-6.416801226031377,-6.679900821777224,0.3030776280242749,1.0006789506007996,0.26309959574584685,False,False
qtc,K:0.01111111|La:0.12222222|Li:0.24444444|Nb:0.08888889|O:0.53333333,4,-4.97469413473523,-5.063392196078382,0.11489902002942173,3.5102940479769886,0.08869806134315272,False,False
qvu,La:0.13636364|Li:0.22727273|Nb:0.07954545|O:0.54545455|Y:0.01136364,5,-5.014124642691606,-4.79266850084204,0.12625747379296245,0.4390209598164533,0.22145614184956663,False,False
qy4,Li:0.16666667|Na:0.27777778|S:0.44444444|Ti:0.11111111,3,-5.055517327849832,-6.251689411926674,0.40475479966270245,6.638884105533175,1.1961720840768422,False,True
r07,La:0.12631579|Li:0.28421053|O:0.50526316|Te:0.00526316|Zr:0.07894737,4,-3.4814860601221125,-3.5307846362229425,0.0685011318223016,2.7087248164208395,0.049298576100829994,False,False
r5y,Cd:0.19230769|Cl:0.76923077|Li:0.03846154,2,-6.236572006437063,-6.804036441924934,0.3280485381704111,9.568359371039056,0.5674644354878708,False,False
r99,La:0.13025210|Li:0.02941176|Mg:0.10504202|O:0.63025210|W:0.10504202,2,-4.920818753952375,-6.641435823668275,0.19711116873470305,3.8446439542564703,1.7206170697159004,False,False
rc1,Fe:0.00277008|Li:0.05817175|O:0.66481994|P:0.16620499|Ti:0.10803324,5,-3.886056647693163,-3.5826500186492933,0.0572802902794854,1.3713568971829875,0.3034066290438697,False,False
rg6,Al:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348|Ti:0.08695652,3,-2.4710832997223453,-3.1415062445475526,0.1050599604747291,0.16885238083311055,0.6704229448252073,False,False
rgo,La:0.12000000|Li:0.28000000|O:0.52000000|Ta:0.08000000,2,-5.576754126063192,-5.478007170245576,0.1887733149850669,1.480311228847062,0.09874695581761639,False,False
rr5,Li:0.05555556|O:0.66666667|P:0.16666667|Ti:0.11111111,4,-4.142667503568732,-6.679900821777224,0.3030776280242749,1.0006789506007996,2.537233318208492,False,False
rty,Ge:0.01320528|Li:0.40016006|P:0.08003201|S:0.48019208|Sn:0.02641056,5,-2.318758762624413,-2.12916878896978,0.04596244460108913,0.6601638961067932,0.1895899736546327,False,True
rwr,Ge:0.07692308|Li:0.61538462|P:0.30769231,1,-4.7447274948966935,-4.555402897391419,0.22972745709229273,6.598209641762122,0.18932459750527464,False,False
s3h,La:0.10000000|Li:0.10000000|O:0.60000000|Ti:0.20000000,2,-3.0338582672609675,-6.066345668082164,0.32344070696272437,1.331293734153313,3.0324874008211964,False,False
sdz,Al:0.00856531|La:0.12847966|Li:0.26338330|O:0.51391863|Ta:0.01070664|Zr:0.07494647,5,-3.431798275933005,-3.4258528762294804,0.09459961660659276,3.505695817547769,0.00594539970352459,False,False
sg0,Li:0.25000000|O:0.50000000|Sc:0.25000000,5,-10.0,-9.541273180469437,0.2833181881352728,2.768712298437035,0.45872681953056293,True,False
sg4,Li:0.39649970|P:0.08690404|S:0.48280024|Sn:0.03379602,1,-2.360513510731414,-2.3334530042612953,0.046954812448786826,0.08459320243029544,0.027060506470118817,False,True
sib,La:0.13291139|Li:0.02320675|Mg:0.10548523|O:0.63291139|W:0.10548523,2,-5.167491087293763,-6.611277319219854,0.1871824419434983,3.852589564685092,1.443786231926091,False,False
skm,Bi:0.09090909|Li:0.45454545|O:0.45454545,2,-8.4089353929735,-8.107472414862386,0.3050974144648754,7.2537095473320745,0.30146297811111467,False,False
smk,Al:0.05555556|Li:0.05555556|O:0.66666667|P:0.16666667|Sb:0.05555556,2,-7.498940737782249,-6.028390674534713,0.19087060085837487,2.6501352371978735,1.4705500632475355,False,False
sqm,Ba:0.02173913|La:0.08695652|Li:0.26086957|O:0.52173913|Sr:0.02173913|Ta:0.08695652,4,-5.1487416512809245,-4.756718644330488,0.056230147572621826,0.6481673023715411,0.3920230069504367,False,False
sso,Hf:0.08695652|Li:0.07608696|O:0.65217391|P:0.16304348|Y:0.02173913,3,-4.679853713888946,-5.021851143417285,0.20368596855919152,0.8918374405497405,0.3419974295283392,False,False
ssv,Li:0.37500000|O:0.50000000|P:0.02500000|V:0.10000000,3,-12.882728704344236,-9.894112470506744,0.5383450002604937,2.27660597687618,2.988616233837492,False,False
sv7,La:0.10647182|Li:0.07098121|O:0.61377871|Ti:0.20876827,5,-3.0,-3.9743797807220687,0.1776042839341869,1.812916011040797,0.9743797807220687,False,False
t0h,Li:0.33333333|O:0.50000000|Zr:0.16666667,1,-9.214670164989233,-8.832974261369134,0.2782469678277944,2.7083902295096687,0.3816959036200984,False,False
t17,Ge:0.01140684|I:0.07604563|Li:0.46768061|P:0.06463878|S:0.38022814,3,-4.405607449624573,-4.264346022796913,0.1361317372759328,0.19710959469286718,0.14126142682765952,False,True
t1l,Li:0.07103825|O:0.65573770|P:0.14754098|Si:0.01639344|Ti:0.10928962,4,-3.494850021680094,-3.5811995078743903,0.09400549371902452,0.9781727186237623,0.08634948619429617,False,False
t2c,Br:0.07692308|Li:0.46153846|P:0.07692308|S:0.31538462|Se:0.06923077,5,-2.417936637088291,-2.6662660643019525,0.08162034490890364,0.4599690134065918,0.24832942721366136,False,True
t3k,Cl:0.57971014|Ga:0.01449275|Li:0.27536232|Mn:0.13043478,1,-6.6252516539898965,-5.893403222223608,0.18157975133818935,4.9141786674815595,0.7318484317662888,False,False
t9r,Fe:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443|Ti:0.09289617,4,-3.6090648928966207,-3.586222570395757,0.05991282399873478,1.3046337332690716,0.0228423225008636,False,False
tbj,La:0.13636364|Li:0.22727273|O:0.54545455|Sb:0.09090909,2,-5.47755576649368,-5.542895192374673,0.1767259448365786,3.790948026360766,0.0653394258809934,False,False
tbu,Ga:0.03448276|Li:0.24137931|O:0.55172414|P:0.13793103|Zn:0.03448276,5,-10.0,-10.433152740004568,0.20056375555889633,2.964061854498942,0.4331527400045676,True,False
tjh,Al:0.03743316|Ge:0.06951872|Li:0.09090909|O:0.64171123|P:0.16042781,4,-3.5783960731301687,-4.153252903742982,0.18021498811315909,0.3407952749398171,0.5748568306128132,False,False
tka,Li:0.16666667|N:0.50000000|Si:0.33333333,3,-7.209714835966758,-7.252858281835336,0.4482847009081613,13.983581555664546,0.04314344586857821,False,False
tlp,Ba:0.08333333|La:0.04166667|Li:0.29166667|O:0.50000000|Ta:0.08333333,5,-5.54515513999149,-4.690117151834517,0.05676524305774616,0.8090079765256025,0.8550379881569725,False,False
tp2,Al:0.03225806|Li:0.08602151|O:0.64516129|P:0.16129032|Ti:0.07526882,3,-4.638272163982407,-3.705815932375401,0.2329757173471347,0.4599278310115024,0.9324562316070057,False,False
tt3,Cl:0.07692308|Li:0.46153846|P:0.07692308|S:0.38461538,4,-2.886056647693163,-4.739898246330769,0.25821827641029765,5.044581376495368,1.8538415986376062,False,True
tvf,H:0.40000000|I:0.10000000|Li:0.30000000|N:0.20000000,2,-5.0,-6.100772620494333,0.42493418411356637,15.622314680582047,1.1007726204943333,False,False
tws,Li:0.40000000|O:0.46666667|Zr:0.13333333,5,-9.2839966563652,-7.585625894020418,0.3566641659191191,3.174576438003309,1.6983707623447826,False,False
txm,Cr:0.01639344|Li:0.07103825|O:0.65573770|P:0.16393443|Ti:0.09289617,4,-4.454692883534176,-3.7484636062237247,0.0861102281130155,0.6069113453782365,0.7062292773104515,False,False
tzl,Al:0.00277008|Li:0.05817175|O:0.66481994|P:0.16620499|Ti:0.10803324,3,-2.958607314841775,-3.8100812898826013,0.08120926417938643,0.19356384153199685,0.8514739750408262,False,False
u0c,Li:0.17142857|Mg:0.02857143|O:0.57142857|Ti:0.22857143,2,-8.372634143407268,-8.553341188265096,0.14008026415876165,0.6611175593211962,0.18070704485782763,False,False
u2y,La:0.12370062|Li:0.04469854|O:0.62370062|Ti:0.20790021,5,-3.0690509688324767,-3.907931762470344,0.1637679957813895,1.886671412564199,0.838880793637867,False,False
u5t,Al:0.02702703|Ge:0.08108108|Li:0.08108108|O:0.64864865|P:0.16216216,5,-3.552841968657781,-3.9507295127332878,0.08462360683536763,0.4807590500250901,0.39788754407550675,False,False
u8r,Ba:0.07500000|Li:0.02500000|O:0.65000000|Si:0.10000000|Ta:0.12500000|Zr:0.02500000,3,-10.0,-6.473554085392588,0.36202748177454996,5.6224450556743735,3.526445914607412,True,False
uaj,Li:0.07608696|O:0.65217391|P:0.16304348|Sc:0.02173913|Ti:0.08695652,2,-3.288192770958809,-3.3699241144876813,0.07388564304348165,0.26326998433484033,0.08173134352887246,False,False
uaz,Ca:0.04347826|La:0.08695652|Li:0.26086957|Nb:0.08695652|O:0.52173913,4,-5.795880017344075,-5.585253370848948,0.10438196691055868,2.200636056716342,0.2106266464951272,False,False
ubi,In:0.05263158|Li:0.10526316|O:0.63157895|P:0.15789474|Ti:0.05263158,3,-5.080921907623926,-6.237717114932085,0.09725425073198937,1.0241342095102843,1.1567952073081589,False,False
ucw,La:0.11652542|Li:0.27966102|O:0.50847458|Ta:0.01694915|Y:0.01059322|Zr:0.06779661,1,-3.360513510731414,-3.311692867239742,0.037477200705261574,0.3982582451669575,0.04882064349167203,False,False
ueu,La:0.13192612|Li:0.25241865|O:0.52770449|Ta:0.02198769|Zr:0.06596306,5,-3.0443122496864943,-3.899682007016259,0.09688578051620397,0.4609137905291851,0.8553697573297647,False,False
uex,Fe:0.04000000|K:0.02000000|Li:0.06000000|Na:0.04000000|O:0.60000000|Si:0.24000000,1,-10.0,-6.9699961196356055,0.3809578046806712,10.04861898245506,3.0300038803643945,True,False
uht,La:0.12765957|Li:0.27659574|O:0.51063830|Te:0.01063830|Zr:0.07446809,4,-2.9913998282380825,-3.756131932471899,0.09376314393710601,2.7315978731493793,0.7647321042338167,False,False
ui6,Li:0.40828402|P:0.06508876|S:0.47337278|Si:0.04260355|Sn:0.01065089,2,-1.958607314841775,-2.0095620952357116,0.06983880210306621,1.008368690628902,0.05095478039393653,False,True
uox,Ga:0.02040816|Li:0.25170068|O:0.54421769|P:0.13605442|Zn:0.04761905,1,-11.247951552180561,-10.30142084759235,0.1764776153337156,2.7870288938963794,0.946530704588211,False,False
ur9,Li:0.05555556|O:0.66666667|P:0.16666667|Zr:0.11111111,4,-9.0,-7.942087211427201,0.15784162804697519,1.5342495650452286,1.057912788572799,False,False
usu,Al:0.04255319|Li:0.46808511|S:0.42553191|Sn:0.06382979,1,-5.366531544420414,-4.894557351085417,0.23810481718590548,3.9397133365388557,0.47197419333499724,False,True
utv,Ge:0.01886792|I:0.07547170|Li:0.47169811|P:0.05660377|S:0.37735849,4,-3.8239087409443187,-3.6444952359349454,0.06414187260740195,0.20810883046473677,0.17941350500937325,False,True
uu4,Li:0.20000000|O:0.60000000|V:0.20000000,2,-8.688246138944246,-9.224632241922363,0.24160438181316388,2.305285420920709,0.536386102978117,False,False
uut,Br:0.07692308|Li:0.46153846|P:0.07692308|S:0.36153846|Se:0.02307692,5,-2.441291429466834,-2.5968715640797315,0.08603592539869043,0.3006639535034945,0.15558013461289733,False,True
uw9,Bi:0.08695652|La:0.08695652|Li:0.26086957|O:0.52173913|Sr:0.04347826,1,-4.698970004336019,-5.47303129127581,0.1557832262964679,5.033048148511478,0.7740612869397916,False,False
uwh,La:0.13648772|Li:0.23111920|O:0.54595086|Ta:0.06869882|Zr:0.01774340,5,-3.987162775294828,-4.553507513304905,0.07655066404724284,1.1278617148575116,0.566344738010077,False,False
uxi,Cl:0.60150376|In:0.05263158|Li:0.24812030|Mn:0.09774436,2,-7.00436480540245,-6.052896864688729,0.1340889196048501,6.255349370628819,0.9514679407137212,False,False
uxo,Li:0.37161290|N:0.01806452|O:0.48129032|P:0.12903226,1,-12.853871964321762,-10.055076669957963,0.24194736722780072,4.63181239650265,2.7987952943637993,False,False
v07,Ga:0.02173913|La:0.13043478|Li:0.23913043|O:0.52173913|Zr:0.08695652,3,-4.0,-3.679520328963753,0.07309335408624018,2.18891758902024,0.3204796710362472,False,False
v1q,La:0.12605042|Li:0.28571429|O:0.50420168|Ta:0.00840336|Zr:0.07563025,5,-3.136677139879544,-3.25330511831231,0.02106559839163865,0.20816078330070392,0.11662797843276573,False,False
v1t,Cr:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348|Ti:0.08695652,4,-3.826813731587726,-4.01431126188893,0.1833871240839727,0.7637449162616766,0.1874975303012043,False,False
vg0,Al:0.02702703|Ge:0.08108108|Li:0.08108108|O:0.64864865|P:0.16216216,5,-3.721246399047171,-3.9507295127332878,0.08462360683536763,0.4807590500250901,0.22948311368611662,False,False
vj7,Br:0.07547170|Li:0.47169811|P:0.05660377|S:0.37735849|Si:0.01886792,2,-2.85078088734462,-2.9929007314468437,0.04466803836877742,0.10458697880910221,0.14211984410222378,False,True
vqj,Br:0.05769231|I:0.01923077|Li:0.46153846|P:0.07692308|S:0.38461538,1,-3.9507819773298185,-3.9641551937568145,0.23516976077428478,1.092562537812485,0.01337321642699596,False,True
vqu,Li:0.22727273|Nd:0.13636364|O:0.54545455|Sb:0.09090909,4,-6.886056647693163,-7.527848694374108,0.26245840697447237,5.797427960151868,0.641792046680945,False,False
vtr,Fe:0.05555556|Li:0.05555556|O:0.66666667|P:0.16666667|Sb:0.05555556,3,-5.863279432843593,-7.456261842906469,0.31036713611932687,6.173605801590676,1.5929824100628753,False,False
vus,La:0.02702703|Li:0.08108108|O:0.64864865|P:0.16216216|Ti:0.08108108,3,-3.55129368009492,-4.051634126508588,0.16245877581318596,0.47449266997008904,0.5003404464136674,False,False
vwn,Ba:0.07368421|La:0.05263158|Li:0.28421053|O:0.50526316|Ta:0.08421053,4,-4.928117992693875,-4.738844589777553,0.07713643754853876,0.5331609148055885,0.18927340291632166,False,False
vy5,K:0.02000000|Li:0.18000000|O:0.60000000|Sb:0.20000000,5,-7.866461091629782,-8.852395862336225,0.26602144276324297,8.582535293111722,0.985934770706443,False,False
vzu,Fe:0.05263158|Li:0.10526316|O:0.63157895|P:0.15789474|Zr:0.05263158,1,-6.841637507904751,-6.154351707266769,0.17454013552741923,4.834764422770137,0.6872858006379818,False,False
w1l,Cr:0.05000000|Li:0.10000000|O:0.60000000|Sr:0.10000000|Ta:0.15000000,2,-4.221848749616356,-6.437614717399407,0.3826146854181914,3.9403188072515043,2.2157659677830512,False,False
w3n,Al:0.02173913|Li:0.07608696|O:0.65217391|P:0.16304348|Ti:0.08695652,3,-2.9507819773298185,-3.1415062445475526,0.1050599604747291,0.16885238083311055,0.19072426721773406,False,False
w7d,Li:0.37500000|O:0.50000000|P:0.12500000,1,-17.3767507096021,-10.079709890983217,0.2424927923192855,3.6350387409443483,7.297040818618882,False,False
w87,Br:0.07692308|Li:0.46153846|P:0.07692308|S:0.38461538,3,-4.494850021680094,-3.155953224805969,0.08299091793245161,0.8484548841462111,1.3388967968741246,False,True
wmr,Al:0.04255319|Li:0.46808511|S:0.42553191|Si:0.06382979,5,-7.515700160653214,-7.519077620721307,0.11689516856644405,0.8727077755219357,0.003377460068092475,False,True
wng,Hf:0.09890110|In:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516,5,-5.3979400086720375,-4.59340174275326,0.0665516004322049,1.0869987695530323,0.8045382659187776,False,False
wsd,Br:0.07518797|Li:0.47368421|P:0.05263158|S:0.37593985|Si:0.02255639,2,-2.7825160557860937,-2.8326594579140605,0.05301305464835755,0.13286316260211234,0.05014340212796675,False,True
wyu,La:0.12500000|Li:0.29166667|O:0.50000000|Zr:0.08333333,2,-5.787812395596042,-4.781446531923213,0.17712180772604996,1.2890323578287624,1.006365863672829,False,False
x2i,Bi:0.25000000|Li:0.25000000|O:0.50000000,1,-7.42021640338319,-10.258411463752658,0.2901688251994123,9.183743006171124,2.8381950603694683,False,False
x2v,Br:0.07648184|Li:0.46462715|P:0.07074570|S:0.38240918|Si:0.00573614,3,-3.0589857562944305,-2.986271433794615,0.0734069034997207,0.08813723958830218,0.07271432249981569,False,True
x61,Al:0.00819672|Li:0.07103825|O:0.65573770|P:0.16393443|Sc:0.00819672|Ti:0.09289617,4,-2.906578314837765,-3.37568076071979,0.052991410387456216,0.23586326451688516,0.469102445882025,False,False
x94,Li:0.44444444|S:0.44444444|Si:0.11111111,4,-7.30715308072277,-7.4814576283294105,0.22392926338263464,2.1724497054213914,0.17430454760664027,False,True
x9a,Ga:0.01098901|Li:0.06593407|O:0.65934066|P:0.16483516|Ti:0.09890110,3,-3.7904849854573692,-3.5882132791180177,0.1032368207303654,0.8670073245560195,0.20227170633935154,False,False
x9d,Br:0.07619048|Li:0.46666667|P:0.06666667|S:0.38095238|Si:0.00952381,1,-3.0447934624580584,-2.988265863929539,0.030088370335466973,0.06435067376617466,0.056527598528519185,False,True
xa0,Al:0.02702703|Li:0.08108108|O:0.64864865|P:0.16216216|Ti:0.08108108,3,-3.6055483191737836,-3.377806823934483,0.2111910387009707,0.3352508534918985,0.22774149523930065,False,False
xas,Li:0.33333333|S:0.50000000|Sn:0.16666667,3,-4.823908740944319,-6.061156163123133,0.23394358490592718,4.533257026743176,1.2372474221788146,False,True
xga,Li:0.40011998|P:0.08038392|S:0.47990402|Sn:0.03959208,4,-2.4282911681913126,-2.3374293362664704,0.03290344008880837,0.06390759500860418,0.0908618319248422,False,True
