source,record_id,material_id,disposition,pc1,pc2,ranking_score,ensemble_spread,ad_distance
OBELiX,85t,,reference_measurement,6.239292093235916,0.7589363671704785,-2.795880017344075,,0.12565316338750637
OBELiX,i9a,,reference_measurement,-6.190289878353502,-1.0772435430543192,-3.0757207139381184,,2.749828718781995
OBELiX,i47,,reference_measurement,-4.947117608421043,-2.796058979888182,-7.267606240177032,,4.1275719088673775
OBELiX,dco,,reference_measurement,-5.823401666059514,-1.5299531680465797,-3.886056647693163,,2.737186017255719
OBELiX,tqb,,reference_measurement,-5.4148174207468,-2.109520520840837,-4.782516055786093,,3.033955227759274
OBELiX,0lo,,reference_measurement,6.283156326431284,0.7179556940452544,-3.4685210829577446,,0.1426799205937053
OBELiX,86o,,reference_measurement,6.54315400824985,0.7001804929092049,-3.3851027839668655,,0.39154649262183927
OBELiX,2lu,,reference_measurement,6.058735157765045,0.8130359368832901,-3.162411561764489,,0.12686010951199894
OBELiX,bd5,,reference_measurement,5.980324144333958,0.8286592432798927,-3.186419011431808,,0.17050107902787182
OBELiX,ukw,,reference_measurement,5.825422171819438,0.8573556157970196,-3.300162274132754,,0.2700939585209527
OBELiX,5h8,,reference_measurement,6.297904680306618,0.7608291483621455,-3.2225731776106885,,0.13543549081302989
OBELiX,vwy,,reference_measurement,6.1377968086656916,0.7965365991567492,-3.175223537524454,,0.08939411453184035
OBELiX,2ha,,reference_measurement,6.1377968086656916,0.7965365991567492,-3.7825160557860937,,0.08939411453184035
OBELiX,il5,,reference_measurement,9.369596901190697,5.427352823760083,-7.882728704344236,,7.410218565381152
OBELiX,r1m,,reference_measurement,9.023406268355334,5.265611523679469,-9.364516253185087,,6.531492086047061
OBELiX,xq3,,reference_measurement,4.350718834488729,1.4618854510700945,-10.0,,6.183746090483954
OBELiX,wgw,,reference_measurement,4.081205138065516,1.86757550877035,-10.0,,3.837769328579229
OBELiX,ipo,,reference_measurement,5.4845704276622245,5.6561317892562295,-6.006563769502388,,1.378652275867596
OBELiX,bnu,,reference_measurement,0.0692967179570342,-3.8565872008171205,-10.0,,3.0138027512001853
OBELiX,kxw,,reference_measurement,-0.08000651718928077,-4.21471459684935,-10.0,,3.3658808953090436
OBELiX,um1,,reference_measurement,0.0418761701785701,-3.557301546572999,-10.0,,3.3210577527285308
OBELiX,l2w,,reference_measurement,-6.121160440924144,-2.8164625816919187,-7.086186147616283,,2.3151217876852996
OBELiX,ob9,,reference_measurement,-5.833482406937049,-3.332354566133733,-5.3979400086720375,,2.7358814924871746
OBELiX,ei3,,reference_measurement,-2.8032650872218254,1.8557885037523745,-3.2684112348132612,,3.8029478178340397
OBELiX,cmn,,reference_measurement,1.8960801466628203,-5.996980179180889,-3.619788758288394,,0.8234100774523883
OBELiX,lc1,,reference_measurement,4.519679347321748,-3.796160750516755,-6.187086643357144,,2.5228729649438946
OBELiX,sxv,,reference_measurement,4.712994848159528,-3.8190171105635513,-6.187086643357144,,2.4266983915285296
OBELiX,ux3,,reference_measurement,6.434403248032078,0.5345888546512284,-10.0,,6.66272034716456
OBELiX,br1,,reference_measurement,-11.105169215912197,-3.392964348517377,-7.301029995663981,,5.66923220546888
OBELiX,jy6,,reference_measurement,-8.715465136584513,-0.006836918435997445,-9.0,,3.7737812934051056
OBELiX,24k,,reference_measurement,-6.085982070093383,-0.7831264443793047,-3.958607314841775,,2.932717436970705
OBELiX,xnb,,reference_measurement,-8.649805307246075,-3.7624750182962896,-2.744727494896694,,10.969850453918323
OBELiX,mtr,,reference_measurement,4.7296290568022785,2.438635126393338,-3.0291883891274822,,4.334280462171207
OBELiX,s2v,,reference_measurement,4.779324280377957,2.410390946849156,-2.8601209135987635,,4.344293301089334
OBELiX,4p7,,reference_measurement,-9.899494013868397,1.243150362948279,-1.6020599913279623,,4.3314207301910725
OBELiX,lk8,,reference_measurement,5.548989136908553,0.20647149670294185,-2.8210230527068307,,1.840688367735547
OBELiX,lud,,reference_measurement,5.6361404390851195,0.12252109208668388,-3.245651664288981,,1.7602463963598278
OBELiX,vlm,,reference_measurement,5.7275948424077034,0.03150875349300448,-3.7931741239681505,,1.8053362998768783
OBELiX,gwu,,reference_measurement,5.82335234687631,-0.06656551907809932,-6.982966660701219,,1.9829137126506047
OBELiX,lcx,,reference_measurement,7.357493147334866,1.2838763816437986,-4.94692155651658,,1.1331177092358347
OBELiX,mam,,reference_measurement,7.210097018626992,1.352149671920664,-4.863279432843593,,0.8918243709909366
OBELiX,0jx,,reference_measurement,7.027687764951293,1.4317165370374016,-4.275724130399211,,0.7442001316214437
OBELiX,lyq,,reference_measurement,6.6689557697965025,1.572873911715845,-4.11690664142431,,0.745305380839838
OBELiX,2tt,,reference_measurement,6.578033262226028,1.6515339430001612,-4.218963061378868,,0.8255122959632676
OBELiX,xy0,,reference_measurement,6.492611277296022,1.6350885943792715,-4.716698771296451,,0.9455462985274654
OBELiX,epv,,reference_measurement,6.297904680306618,0.7608291483621455,-3.079876673709276,,0.13543549081302989
OBELiX,v7r,,reference_measurement,6.1377968086656916,0.7965365991567492,-2.886056647693163,,0.08939411453184035
OBELiX,yhc,,reference_measurement,6.058735157765045,0.8130359368832901,-2.812479279163537,,0.12686010951199894
OBELiX,q3c,,reference_measurement,5.980324144333958,0.8286592432798927,-2.9030899869919438,,0.17050107902787182
OBELiX,pdv,,reference_measurement,5.825422171819438,0.8573556157970196,-3.1051303432547472,,0.2700939585209527
OBELiX,o23,,reference_measurement,9.048002620538742,5.108336543752413,-4.583359492661719,,4.296801818014799
OBELiX,4ie,,reference_measurement,3.376881384314408,3.3052745577299953,-2.8927900303521317,,5.367708634918083
OBELiX,5d6,,reference_measurement,4.326088130648851,3.0964488076792636,-4.096910013008056,,0.23166000604667786
OBELiX,ciq,,reference_measurement,4.374974788806148,3.07941007496449,-3.5072396109731625,,0.16822922704036475
OBELiX,suz,,reference_measurement,4.424593601816502,3.0609635993847344,-3.43297363384094,,0.17922254207760935
OBELiX,1tk,,reference_measurement,4.474974600157163,3.041017254941824,-3.4685210829577446,,0.2575831643659163
OBELiX,9o6,,reference_measurement,4.3996927416415215,3.07036476359724,-3.4775557664936803,,0.1615207262993339
OBELiX,lpt,,reference_measurement,4.2171977161287515,3.135582250105945,-8.060480747381382,,4.561708381713485
OBELiX,j5g,,reference_measurement,4.389001135795718,3.162120199809305,-3.72584215073632,,0.37206954925028857
OBELiX,dvb,,reference_measurement,4.6064857498464455,3.0418716104160795,-4.1944991418416,,0.1443354064884547
OBELiX,cti,,reference_measurement,4.5507433473561845,3.0748139227493883,-4.17134010346468,,0.19894426837993012
OBELiX,2d1,,reference_measurement,4.523222105611493,3.0905375606032695,-4.037157318798758,,0.24864047393978694
OBELiX,wa3,,reference_measurement,4.013617789447461,2.300350412165308,-3.595166283380062,,1.3831552000118628
OBELiX,l6h,,reference_measurement,5.2437113062234575,4.095286278871338,-3.211831628858832,,1.8689322581419812
OBELiX,whw,,reference_measurement,3.8133816267727823,3.3278568088647082,-4.229147988357856,,0.8459884803740689
OBELiX,duf,,reference_measurement,3.8368149851211943,3.2848849685503603,-3.113509274827518,,0.6812444804555532
OBELiX,dll,,reference_measurement,3.86209308850605,3.2359414913913165,-3.1804560644581312,,0.6372713345962685
OBELiX,i90,,reference_measurement,3.892005446847167,3.181331045909053,-3.3467874862246565,,0.7217954642818317
OBELiX,dm9,,reference_measurement,3.924655739636346,3.120374792432536,-3.5850266520291822,,0.9399580946495995
OBELiX,32j,,reference_measurement,5.4845704276622245,5.6561317892562295,-3.619788758288394,,1.378652275867596
OBELiX,3rh,,reference_measurement,4.2601737477345605,3.2229063937409337,-3.5686362358410126,,0.3840415881791116
OBELiX,a6v,,reference_measurement,4.733471202043515,3.373377612804139,-4.600326278518962,,0.543805124979887
OBELiX,ar1,,reference_measurement,-9.082409248146563,4.56196584994772,-4.1249387366083,,3.2652264618479214
OBELiX,cz2,,reference_measurement,-8.745787638329729,6.15483590563591,-6.022276394711152,,2.840543002336829
OBELiX,klr,,reference_measurement,-8.924971408300713,5.422769763629708,-4.443697499232712,,2.851683569778304
OBELiX,mn3,,reference_measurement,-7.935730944329347,6.618977269103617,-7.346787486224656,,1.4267211372832669
OBELiX,o0a,,reference_measurement,-7.745765108420114,6.421222429501174,-5.221848749616356,,1.2807045223116948
OBELiX,qer,,reference_measurement,-7.71307459581063,6.50433832940694,-5.7447274948966935,,1.1678331393440904
OBELiX,aab,,reference_measurement,-7.681323888062864,6.587205870218835,-6.080921907623926,,1.2001201643323813
OBELiX,1ty,,reference_measurement,-9.746863997911463,3.321567070503664,-5.070581074285707,,3.4408895188072437
OBELiX,zv5,,reference_measurement,-9.600703699704399,4.156382756844789,-4.552841968657781,,2.8478867276899815
OBELiX,xk3,,reference_measurement,-8.5726402099872,5.415271643917969,-5.301029995663981,,2.5787695637878882
OBELiX,i4l,,reference_measurement,-9.41141153518955,4.909408642023685,-4.823908740944319,,3.0106536806826094
Materials Project,,mp-1001069,screen_candidate,-7.192471049065115,-1.9340657448590182,-4.84914265144327,0.15295070527240517,0.5716396397316208
Materials Project,,mp-1020013,oxygen_scope_exclusion,-1.6870777593465751,-7.150413279039833,-9.35535387412001,0.6543473072986635,5.598303998115698
Materials Project,,mp-1020018,oxygen_scope_exclusion,-1.0579884845880787,-7.214174299120129,-9.81907834652496,0.3525887420207276,3.676324340627615
Materials Project,,mp-1020060,oxygen_scope_exclusion,0.35298251774516415,-10.299514143380117,-9.912488195438982,0.49093058564876807,4.833914805847657
Materials Project,,mp-1020106,oxygen_scope_exclusion,0.019454847416448134,-9.289981141885432,-8.776571918131038,0.3409202553962959,4.090443668572253
Materials Project,,mp-1021497,screen_candidate,-4.777629933589214,0.1875156159174441,-5.580389314664825,0.1444367295427726,3.781334690215961
Materials Project,,mp-1040450,screen_candidate,-10.150208154044993,0.7928636028359906,-3.507479020412228,0.1584097761388394,2.389149132728132
Materials Project,,mp-1040451,screen_candidate,-6.897917163030116,-0.9667262250374582,-2.2616938324596543,0.11619098537778953,4.717161061048966
Materials Project,,mp-1080241,oxygen_scope_exclusion,0.06521065933218666,-8.373355488176632,-7.774456983197011,0.5204409330946249,3.101761885167032
Materials Project,,mp-1097034,screen_candidate,-6.897917163030116,-0.9667262250374582,-2.2616938324596543,0.11619098537778953,4.717161061048966
Materials Project,,mp-1097035,screen_candidate,-6.897917163030116,-0.9667262250374582,-2.2616938324596543,0.11619098537778953,4.717161061048966
Materials Project,,mp-1097036,obelix_composition_reference,-7.136006462536736,-2.0390986540569243,-6.05437137073699,0.15413781012775285,0.453037115432668
Materials Project,,mp-1105750,oxygen_scope_exclusion,2.22018868002752,-3.7766382671892527,-8.429960159280155,0.30838993339940296,6.846181967322228
Materials Project,,mp-1106183,screen_candidate,-6.3727558167867935,-3.1656793115137227,-6.890379429038136,0.4121289468575302,4.555839578711731
Materials Project,,mp-11175,obelix_composition_reference,-4.947117608421043,-2.796058979888182,-6.753110961504322,0.18639564787914725,2.939463918710689
Materials Project,,mp-1147554,oxygen_scope_exclusion,1.1276209447740178,5.414716904751941,-7.135505820141154,0.30349634747559845,7.336160140401444
Materials Project,,mp-1147591,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147592,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147593,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147594,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147596,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147600,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147603,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147604,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147605,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147606,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147609,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147610,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147611,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147613,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147614,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147616,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147617,obelix_composition_reference,-5.4148174207468,-2.109520520840837,-5.086710883144978,0.13194993022058202,2.02462921835468
Materials Project,,mp-1147627,screen_candidate,-5.19150137640973,-2.4461784498763923,-5.985509481015381,0.17794890120547285,2.45859381899949
Materials Project,,mp-1147630,screen_candidate,-5.19150137640973,-2.4461784498763923,-5.985509481015381,0.17794890120547285,2.45859381899949
Materials Project,,mp-1147634,screen_candidate,-5.19150137640973,-2.4461784498763923,-5.985509481015381,0.17794890120547285,2.45859381899949
Materials Project,,mp-1147681,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147684,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147685,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147686,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147687,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147692,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147693,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147694,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147695,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147696,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147697,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147698,obelix_composition_reference,-6.190289878353502,-1.0772435430543192,-3.484318558513396,0.20868632864128134,2.1180753687075056
Materials Project,,mp-1147721,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147723,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147724,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147725,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147726,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147727,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147728,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147729,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147732,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147733,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147734,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147735,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147737,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147738,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1147741,obelix_composition_reference,-5.823401666059514,-1.5299531680465797,-4.1745351630467225,0.14381880089118043,1.9532814503961258
Materials Project,,mp-1176625,oxygen_scope_exclusion,0.7969956706131551,-5.901400490960693,-7.631565470666738,0.3098457216673811,3.509842142641528
Materials Project,,mp-1176627,oxygen_scope_exclusion,1.7097901161375413,-6.751192036575296,-6.479930608217094,0.312484794094914,1.8862820393591453
Materials Project,,mp-1177520,obelix_composition_reference,-8.295998088290997,3.857110271481563,-8.481216064358739,0.31153525590524583,2.6957350719979525
Materials Project,,mp-1177695,redox_electronic_risk,-10.325215324283642,3.3863072446439304,-6.467816156777384,0.3350109173129305,4.681600246374616
Materials Project,,mp-1178011,oxygen_scope_exclusion,1.241652315334895,-7.419165808497718,-6.909111315972783,0.2187703245390952,9.82017988935489
Materials Project,,mp-1181012,screen_candidate,1.6262366187506463,8.5620002596252,-6.069161350894851,0.27235283038715435,12.889919647899328
Materials Project,,mp-1188124,screen_candidate,-4.81611633231396,-6.587610745728767,-7.8357339385364435,0.31467128199157324,6.0047387710739475
Materials Project,,mp-1188392,screen_candidate,-5.217391587129006,0.9196981828607482,-5.671274059154,0.23527856335942332,3.8504091175790074
Materials Project,,mp-1188784,screen_candidate,-4.870816337208957,1.9442006358334976,-5.57752310175115,0.18876126371087262,4.101409524735375
Materials Project,,mp-1188861,screen_candidate,-5.226117037278683,-3.6602426560190233,-7.766497874662053,0.5220120415400317,10.422757001347833
Materials Project,,mp-1189383,screen_candidate,-5.070838297714015,1.258337843207956,-5.851252935654203,0.20963708489072208,3.9195477431335872
Materials Project,,mp-1190364,obelix_composition_reference,-5.888387299676712,1.4375528652217209,-4.968791685880451,0.08803759399446269,2.5932043592513994
Materials Project,,mp-1191476,screen_candidate,-4.458744100133403,-0.03753269587720494,-6.215298601125224,0.20059286794394282,4.409756094097032
Materials Project,,mp-1191903,screen_candidate,-4.279801363118407,-0.5497741095382248,-6.133709325541399,0.18445660926203156,4.536217939745336
Materials Project,,mp-1192995,redox_electronic_risk,-5.064473877203746,0.029493468860560836,-5.816243505305488,0.2289189819562634,4.457047332368715
Materials Project,,mp-1193172,oxygen_scope_exclusion,0.17395999347081725,-5.459118605099778,-7.241009636680034,0.37796569618727965,3.3220123981981233
Materials Project,,mp-1193501,oxygen_scope_exclusion,0.5680862032180563,-6.655339021024261,-7.37967733524116,0.3598049813594391,6.718783694381001
Materials Project,,mp-1194281,oxygen_scope_exclusion,0.15146276415537288,-6.308282701468946,-7.289627494227732,0.34273498969163874,5.2456613078793195
Materials Project,,mp-1194339,obelix_composition_reference,-8.295998088290997,3.857110271481563,-8.481216064358739,0.31153525590524583,2.6957350719979525
Materials Project,,mp-1195085,screen_candidate,-0.41700062693933276,-0.7524117697064994,-7.068654474346356,0.45735686751213456,13.08823880658601
Materials Project,,mp-1195603,redox_electronic_risk,-3.729825155374697,1.4710734160268664,-5.887996833789614,0.2159722153447027,4.13553214652983
Materials Project,,mp-1195718,obelix_composition_reference,-8.639659502592922,3.2994698943432814,-4.809594874032864,0.203182936154941,2.366265192301717
Materials Project,,mp-1199446,oxygen_scope_exclusion,1.724174250005645,1.0089313916413616,-12.52399149365241,0.6366964233194204,8.954588241707487
Materials Project,,mp-1202217,oxygen_scope_exclusion,1.724174250005645,1.0089313916413616,-12.52399149365241,0.6366964233194204,8.954588241707487
Materials Project,,mp-1203440,oxygen_scope_exclusion,-0.9039627676725007,-4.228698362156837,-8.360834768717945,0.414935004479044,7.153594792976257
Materials Project,,mp-1210789,obelix_composition_reference,-6.673857410992137,-2.199484762233472,-5.809613792108655,0.1035337722316167,3.171003924660917
Materials Project,,mp-1210804,screen_candidate,-5.7881575243794865,-0.05397838805690727,-6.130610441018429,0.2135561628549753,4.827849307425689
Materials Project,,mp-1211108,oxygen_scope_exclusion,5.950341295303868,-2.5397592557007576,-7.993379120737519,0.14507195469228903,6.99471574350073
Materials Project,,mp-1211176,screen_candidate,-9.807170563348363,5.813154948663836,-5.466361544081773,0.2522016618426946,3.671871873969864
Materials Project,,mp-1211324,screen_candidate,-10.632217021121212,0.6686692116586692,-5.074569718213718,0.3659945241261928,4.795806559792761
Materials Project,,mp-1219554,screen_candidate,-3.1376135612315936,7.334820292878192,-6.006456162359532,0.38033690548374793,11.158408009531561
Materials Project,,mp-1220972,screen_candidate,-6.53372203971691,1.8995976107696386,-5.584897509777568,0.3860562295941375,5.660253507098548
Materials Project,,mp-1222296,screen_candidate,-0.5595318458593159,5.916479868419232,-6.35377617316926,0.4500228549907231,12.211642952527036
Materials Project,,mp-1222297,screen_candidate,-0.9749556600354387,6.324042567043412,-6.252076583878466,0.35845460878601787,13.222703181747182
Materials Project,,mp-1222303,screen_candidate,-0.2076875035137402,5.853344023069572,-6.781076002670205,0.45804030694881914,12.997154013789253
Materials Project,,mp-1222350,oxygen_scope_exclusion,-1.0886178701802776,-5.4554762159881545,-9.825539303917875,0.51781233698951,6.266769653761837
Materials Project,,mp-1222389,oxygen_scope_exclusion,0.972581671653855,-6.173785726067325,-6.848998355345391,0.3554038698428214,13.704456742601405
Materials Project,,mp-1222404,screen_candidate,-1.8134452606598486,7.304020543274487,-6.077950487776627,0.27549127320156364,12.12776920663703
Materials Project,,mp-1222472,oxygen_scope_exclusion,1.3011594489610119,-8.150424951539721,-6.032031738721995,0.2693192324485203,7.524291226144288
Materials Project,,mp-1222482,screen_candidate,-9.807170563348363,5.813154948663836,-5.466361544081773,0.2522016618426946,3.671871873969864
Materials Project,,mp-1222529,obelix_composition_reference,-9.336034015667002,2.0074719424577574,-6.416999246649248,0.1290899303795902,2.651626539157006
Materials Project,,mp-1222582,obelix_composition_reference,-9.336034015667002,2.0074719424577574,-6.416999246649248,0.1290899303795902,2.651626539157006
Materials Project,,mp-1223032,screen_candidate,-2.117197265908512,0.5826875121865003,-5.959116793914154,0.14365325288770306,10.755091776226454
Materials Project,,mp-1225887,screen_candidate,-1.093438870110995,10.56432196481379,-6.075818249652455,0.3182087587002855,16.006616920368653
Materials Project,,mp-1265272,oxygen_scope_exclusion,0.3692510399367688,-9.67645466533118,-8.780622714105826,0.48729721782903385,5.312064685058145
Materials Project,,mp-1407369,redox_electronic_risk,-8.69760751922252,3.264081367672991,-7.3099130622077935,0.3527264792868809,5.214030190723422
Materials Project,,mp-14484,oxygen_scope_exclusion,0.03984669666671907,-1.953062548491361,-11.944031731493672,0.6390513152409076,7.9328372013375725
Materials Project,,mp-14646,oxygen_scope_exclusion,-0.6533867439633928,-6.860680602492099,-9.904760509300896,0.6676985179246413,5.816864020701362
Materials Project,,mp-15788,screen_candidate,-1.6545523007713319,2.8973799555654263,-6.185252350749052,0.36893286919468316,8.54932089397962
Materials Project,,mp-15789,screen_candidate,-1.1471937775722056,6.455543489954501,-5.9866892618630265,0.3557491559639303,12.625063424858133
Materials Project,,mp-15790,screen_candidate,-1.3054987632525294,6.588711375251508,-6.271441881044149,0.3881788481130907,12.158139330193578
Materials Project,,mp-15791,screen_candidate,-1.470787597437023,6.719686289732331,-6.241171383306647,0.43131900908509563,11.966987602801476
Materials Project,,mp-15999,screen_candidate,-7.340407418103894,9.419902463411692,-6.186845604252491,0.33529246253035133,9.648470989288889
Materials Project,,mp-19896,screen_candidate,-2.8552425137942223,5.022276150753155,-5.971734927486074,0.19657558620255486,9.135780777506577
Materials Project,,mp-2646995,obelix_composition_reference,-7.136006462536736,-2.0390986540569243,-6.05437137073699,0.15413781012775285,0.453037115432668
Materials Project,,mp-28471,screen_candidate,-9.226204615961146,2.2621301199590804,-6.815648762105939,0.31786266376104544,3.1130135917604562
Materials Project,,mp-29410,screen_candidate,-4.412861844153415,-3.581649114063665,-6.870461691696273,0.302069116394726,6.057651914391317
Materials Project,,mp-29829,screen_candidate,-4.536301242809631,12.096305575821962,-5.935685356485719,0.29401723820390796,13.409221559675894
Materials Project,,mp-30249,obelix_composition_reference,-9.336034015667002,2.0074719424577574,-6.416999246649248,0.1290899303795902,2.651626539157006
Materials Project,,mp-33363,screen_candidate,-1.6545523007713319,2.8973799555654263,-6.185252350749052,0.36893286919468316,8.54932089397962
Materials Project,,mp-33667,screen_candidate,-1.1471937775722056,6.455543489954501,-5.9866892618630265,0.3557491559639303,12.625063424858133
Materials Project,,mp-34477,screen_candidate,-0.5595318458593159,5.916479868419232,-6.35377617316926,0.4500228549907231,12.211642952527036
Materials Project,,mp-35591,screen_candidate,-1.470787597437023,6.719686289732331,-6.241171383306647,0.43131900908509563,11.966987602801476
Materials Project,,mp-3647,screen_candidate,-6.198812008710021,-1.1648476817354583,-5.878698521208734,0.24859700442112823,4.298198639739917
Materials Project,,mp-36791,screen_candidate,-0.2076875035137402,5.853344023069572,-6.781076002670205,0.45804030694881914,12.997154013789253
Materials Project,,mp-4556,oxygen_scope_exclusion,-2.594685992651051,-5.192798935545481,-10.984171074870641,0.5378734161448968,3.1098816893361274
Materials Project,,mp-510338,redox_electronic_risk,1.942787724020341,10.802107081651089,-6.214803964262615,0.34271351810714856,16.805785381541945
Materials Project,,mp-532413,screen_candidate,-4.112047578563006,-3.717692175778961,-7.653397778052493,0.455407143149457,7.054339575674812
Materials Project,,mp-532590,oxygen_scope_exclusion,1.831941646179949,-7.228483546123598,-7.433620490388793,0.30558867625365577,3.5570966500060814
Materials Project,,mp-553962,screen_candidate,-0.30407624439543807,8.138003515409235,-6.3632823379433905,0.3675991506615786,12.15432433697659
Materials Project,,mp-554076,screen_candidate,-0.5579001983129661,3.286176423890762,-7.218908100209343,0.5711879458507745,8.561405263889316
Materials Project,,mp-554395,obelix_composition_reference,-4.642461767353329,1.0818295356291852,-5.25960931970756,0.13035552709452158,5.179575162291479
Materials Project,,mp-554782,screen_candidate,-5.274136198147174,-1.716842800710638,-6.287121611264779,0.16899603000692415,4.498540834841853
Materials Project,,mp-555002,oxygen_scope_exclusion,3.5904853964449575,-0.7913198598357633,-7.386011891763621,0.28840089816883685,7.823715405980695
Materials Project,,mp-555090,oxygen_scope_exclusion,-0.3254080136343436,-8.76273477611376,-7.335970219029016,0.41363967117766604,7.151519616213723
Materials Project,,mp-555186,screen_candidate,-4.960217697648765,1.3861175007510877,-5.690685580400948,0.25501584938861194,3.922978941205186
